,Name,Roll_no,Age,Gender,Branch,Internships,CGPA,Hostel,Backlogs,PlacedOrNot
2593,Suneet,cs15b1003,21,Male,Computer Science,2,6.1,0,0,1
2594,Sanjay,cv15b1266,19,Male,Civil,0,6.4,0,0,0
2595,Sarit,ec15b1353,21,Male,Electronics And Communication,1,8.01,0,0,1
2596,Vani,it15b1311,21,Female,Information Technology,1,8.19,0,0,1
2597,Yogesh,it15b1335,22,Male,Information Technology,0,6.3,0,0,0
2598,Aarohi,ec15b1063,21,Female,Electronics And Communication,1,6.28,1,1,0
2599,Bali,me15b1378,21,Male,Mechanical,1,9.14,1,1,1
2600,Kripesh,cs15b1014,22,Male,Computer Science,1,8.31,0,0,1
2601,Manmohan,cv15b1287,21,Male,Civil,0,8.07,0,0,1
2602,Ahaana,el15b1196,21,Female,Electrical,1,6.41,0,0,0
2603,Gurunath,el15b1154,26,Male,Electrical,0,6.4,0,0,1
2604,Avya,cs15b1731,20,Female,Computer Science,0,7.4,0,0,0
2605,Abhay,ec15b1358,21,Male,Electronics And Communication,0,7.25,0,0,0
2606,Arun,ec15b1397,20,Male,Electronics And Communication,0,7.42,0,0,1
2607,Anup,ec15b1164,21,Male,Electronics And Communication,1,7.39,0,0,1
2608,Biju,it15b1481,20,Male,Information Technology,1,8.48,1,0,1
2609,Aashi,cs15b1058,21,Female,Computer Science,1,7.19,1,0,0
2610,Pankaj,el15b1248,20,Male,Electrical,0,6.25,0,0,0
2611,Suresh,me15b1258,22,Male,Mechanical,0,8.31,0,0,1
2612,Ashu,cs15b1442,23,Male,Computer Science,0,6.44,0,0,1
2613,Dayanidhi,me15b1394,20,Male,Mechanical,0,8.3,1,0,1
2614,Ajit,me15b1388,20,Male,Mechanical,0,8.38,1,0,1
2615,Pankaj,it15b1008,22,Male,Information Technology,1,6.26,0,0,0
2616,Jayachandran,ec15b1291,19,Male,Electronics And Communication,0,7.4,0,0,0
2617,Govindrao,me15b1421,23,Male,Mechanical,0,6.42,1,0,0
2618,Gunda,me15b1315,21,Male,Mechanical,1,6.13,0,0,0
2619,Diti,ec15b1201,22,Female,Electronics And Communication,0,7.38,0,0,0
2620,Araya,it15b1567,19,Female,Information Technology,1,8.43,0,0,1
2621,Ravinder,el15b1210,21,Male,Electrical,0,8.49,0,0,1
2622,Virat,me15b1308,21,Male,Mechanical,1,8.07,1,0,1
2623,Shreyas,cs15b1271,22,Male,Computer Science,1,7.4,0,0,0
2624,Aradhya,cv15b1168,24,Female,Civil,0,8.04,0,0,1
2625,Suresh,me15b1398,22,Male,Mechanical,0,6.02,1,0,0
2626,Diya,it15b1634,21,Female,Information Technology,0,8.35,0,0,1
2627,Kaustubh,cs15b1664,21,Male,Computer Science,0,7.2,0,0,0
2628,Nripendra,cv15b1099,22,Male,Civil,0,6.2,1,0,0
2629,Kalimuthu,cs15b1142,30,Male,Computer Science,1,8.02,0,0,1
2630,Tarsem,cv15b1177,21,Male,Civil,0,8.17,0,0,1
2631,Kaushal,el15b1311,21,Male,Electrical,0,7.3,0,0,0
2632,Naranbhai,ec15b1388,20,Male,Electronics And Communication,0,7.33,0,0,0
2633,Aarvi,cv15b1197,20,Female,Civil,0,7.12,0,0,0
2634,Birendra,it15b1132,22,Male,Information Technology,0,8.26,0,0,1
2635,Binu,it15b1465,21,Male,Information Technology,0,7.23,0,0,1
2636,Amaya,it15b1308,22,Female,Information Technology,0,8.18,0,0,1
2637,Ziva,ec15b1094,22,Female,Electronics And Communication,2,8.38,0,0,1
2638,Abhinav,cv15b1226,22,Male,Civil,1,7.22,0,0,0
2639,Riya,ec15b1314,19,Female,Electronics And Communication,0,6.17,0,0,0
2640,Vallathol,cs15b1374,21,Male,Computer Science,0,6.31,0,0,0
2641,Srinivas,el15b1183,23,Male,Electrical,0,8.22,0,0,1
2642,Radhanath,ec15b1072,22,Male,Electronics And Communication,0,6.08,0,0,1
2643,Kiara,el15b1193,22,Female,Electrical,1,6.13,1,1,0
2644,Dhriti,el15b1225,22,Female,Electrical,0,7.18,0,0,0
2645,Chandrajit,el15b1016,23,Male,Electrical,0,6.21,0,0,0
2646,Miraya,cs15b1197,25,Female,Computer Science,0,8.11,0,0,1
2647,Nida,el15b1058,22,Male,Electrical,1,7.06,0,0,0
2648,Zoya,cv15b1283,21,Female,Civil,1,8.29,0,0,1
2649,Karthikeyan,me15b1346,19,Male,Mechanical,0,8.38,1,0,1
2650,Kaira,it15b1407,22,Female,Information Technology,1,8.15,0,1,1
2651,Munish,cs15b1074,22,Male,Computer Science,0,8.2,0,1,1
2652,Aarna,cv15b1237,19,Female,Civil,0,8.36,1,1,1
2653,Anika,it15b1046,21,Female,Information Technology,2,5.36,0,0,0
2654,Aarna,el15b1089,26,Female,Electrical,1,8.0,0,0,1
2655,Kiran,it15b1690,23,Female,Information Technology,0,7.04,0,0,0
2656,Sivaprasad,ec15b1340,19,Male,Electronics And Communication,1,8.44,0,0,1
2657,Akasha,me15b1215,22,Male,Mechanical,1,8.14,1,0,1
2658,Paridhi,it15b1027,24,Male,Information Technology,1,7.03,0,0,1
2659,Deepak,it15b1687,23,Male,Information Technology,1,7.04,1,1,0
2660,Aisha,cv15b1280,20,Female,Civil,0,6.05,1,1,0
2661,Anshika,el15b1114,22,Female,Electrical,2,6.01,0,0,1
2662,Adarsh,me15b1234,23,Male,Mechanical,1,8.37,1,0,1
2663,Arhaan,ec15b1267,22,Male,Electronics And Communication,0,7.41,0,0,0
2664,Mukesh,ec15b1406,23,Male,Electronics And Communication,1,8.42,1,1,1
2665,Anshita,it15b1325,26,Female,Information Technology,0,6.33,0,0,1
2666,Girish,el15b1104,21,Male,Electrical,2,7.34,1,1,1
2667,Araya,cv15b1135,22,Female,Civil,1,7.09,0,0,0
2668,Anisha,cv15b1292,21,Female,Civil,0,7.28,0,0,0
2669,Anshi,it15b1683,23,Female,Information Technology,0,6.47,0,0,0
2670,Sahil,ec15b1421,21,Male,Electronics And Communication,0,8.47,0,0,1
2671,Puran,el15b1162,21,Male,Electrical,0,6.33,0,0,0
2672,Dhriti,cs15b1018,22,Female,Computer Science,0,8.02,0,0,1
2673,Naveen,cs15b1386,21,Male,Computer Science,1,7.29,0,0,1
2674,Uday,el15b1040,21,Male,Electrical,0,6.17,0,0,0
2675,Sara,el15b1071,21,Female,Electrical,2,8.41,0,0,1
2676,Anvika,cs15b1579,21,Female,Computer Science,2,7.15,0,0,0
2677,Ariya,cs15b1769,21,Female,Computer Science,1,7.47,0,0,0
2678,Devendra,me15b1026,21,Male,Mechanical,1,6.14,1,1,0
2679,Gurunath,cs15b1357,22,Male,Computer Science,1,7.17,0,0,0
2680,Amrik,it15b1566,22,Male,Information Technology,1,7.18,0,0,0
2681,Anurag,it15b1550,20,Male,Information Technology,1,7.42,0,0,0
2682,Aiza,cv15b1301,20,Female,Civil,1,9.24,0,0,1
2683,Aarna,it15b1227,21,Female,Information Technology,0,7.27,0,1,1
2684,Naranbhai,ec15b1330,21,Male,Electronics And Communication,1,8.04,0,1,1
2685,Rajinder,el15b1206,19,Male,Electrical,1,8.45,0,0,1
2686,Ariya,cv15b1229,21,Female,Civil,0,6.49,0,0,0
2687,Kiran,ec15b1265,21,Female,Electronics And Communication,1,8.08,0,1,1
2688,Gurunath,cs15b1707,20,Male,Computer Science,2,7.17,0,0,1
2689,Akhil,cv15b1312,23,Male,Civil,2,8.23,0,0,1
2690,Phani,cs15b1358,21,Male,Computer Science,0,7.38,0,1,0
2691,Sadanand,cs15b1722,20,Male,Computer Science,1,6.32,0,0,0
2692,Anika,it15b1140,22,Female,Information Technology,2,7.25,1,0,1
2693,Aarya,it15b1114,22,Female,Information Technology,2,7.44,0,0,0
2694,Sriram,ec15b1217,21,Male,Electronics And Communication,1,7.02,0,0,0
2695,Yashi,it15b1625,21,Female,Information Technology,1,8.48,0,1,1
2696,Anurag,it15b1116,22,Male,Information Technology,1,6.1,0,0,1
2697,Aritra,ec15b1224,22,Male,Electronics And Communication,1,8.32,0,0,1
2698,Anusha,it15b1051,21,Female,Information Technology,0,6.26,0,0,0
2699,Arya,it15b1066,22,Female,Information Technology,1,8.43,1,1,1
2700,Lakshman,cv15b1077,21,Male,Civil,0,6.26,0,0,0
2701,Anuj,me15b1349,19,Male,Mechanical,1,8.2,0,1,1
2702,Diyara,it15b1073,21,Female,Information Technology,0,6.48,0,1,1
2703,Aarvi,it15b1590,20,Female,Information Technology,0,8.09,0,1,1
2704,Kulbhushan,cs15b1352,21,Male,Computer Science,1,8.21,0,0,1
2705,Zara,it15b1433,20,Female,Information Technology,1,6.39,0,0,0
2706,Krishnadev,el15b1138,21,Male,Electrical,0,8.16,0,0,1
2707,Tara,it15b1200,22,Female,Information Technology,0,8.41,0,0,1
2708,Sara,it15b1318,26,Female,Information Technology,1,7.12,0,0,0
2709,Nagaraj,ec15b1154,22,Male,Electronics And Communication,1,8.32,0,0,1
2710,Vikas,cs15b1171,22,Male,Computer Science,0,7.09,0,1,0
2711,Anusha,me15b1116,21,Female,Mechanical,1,8.25,1,0,1
2712,Ramesh,el15b1008,21,Male,Electrical,1,7.15,0,0,1
2713,Nadeem,cs15b1009,21,Male,Computer Science,1,7.24,0,0,0
2714,Aarya,it15b1595,20,Female,Information Technology,0,7.44,0,0,0
2715,Birendra,el15b1309,20,Male,Electrical,1,7.43,1,1,1
2716,Utkarsh,it15b1082,21,Male,Information Technology,1,6.14,0,0,0
2717,Eswar,cv15b1303,20,Male,Civil,1,6.27,0,0,0
2718,Mahboob,cs15b1235,22,Male,Computer Science,1,7.23,0,0,1
2719,Oommen,it15b1483,19,Male,Information Technology,1,7.13,0,0,0
2720,Ajinkya,ec15b1099,21,Male,Electronics And Communication,1,8.12,1,1,1
2721,Aaradhya,it15b1485,22,Female,Information Technology,1,7.35,1,0,0
2722,Nitin,ec15b1323,20,Male,Electronics And Communication,2,8.43,0,0,1
2723,Aahana,el15b1015,24,Female,Electrical,0,7.14,0,0,0
2724,Aseem,el15b1075,21,Male,Electrical,0,7.21,0,0,0
2725,Aniket,it15b1124,21,Male,Information Technology,1,8.1,0,0,1
2726,Varghese,ec15b1412,23,Male,Electronics And Communication,2,8.06,0,0,1
2727,Gnanasekaran,el15b1274,21,Male,Electrical,0,8.43,0,0,1
2728,Vasudevan,me15b1187,21,Male,Mechanical,0,9.39,1,0,1
2729,Zoya,it15b1462,23,Female,Information Technology,2,6.37,0,0,1
2730,Chamaraja,ec15b1382,21,Male,Electronics And Communication,1,9.18,0,0,1
2731,Arya,me15b1254,22,Male,Mechanical,0,6.15,1,0,0
2732,Avira,me15b1344,20,Female,Mechanical,0,8.02,1,0,1
2733,Anshi,el15b1177,21,Female,Electrical,0,7.3,0,0,1
2734,Pratapsinh,cv15b1071,22,Male,Civil,1,6.21,0,0,0
2735,Umesh,it15b1604,20,Male,Information Technology,0,7.45,0,1,0
2736,Kaustubh,ec15b1040,22,Male,Electronics And Communication,1,7.26,1,1,1
2737,Myra,el15b1300,21,Female,Electrical,0,9.11,0,0,1
2738,Rajinder,ec15b1327,20,Male,Electronics And Communication,1,6.33,0,0,0
2739,Anshika,me15b1204,22,Female,Mechanical,0,8.44,1,0,1
2740,Shekhar,me15b1290,20,Male,Mechanical,0,8.47,1,0,1
2741,Pramod,el15b1155,21,Male,Electrical,0,6.45,0,0,0
2742,Narayan,it15b1618,20,Male,Information Technology,0,8.48,0,0,1
2743,Prabodh Chandra,it15b1013,21,Male,Information Technology,1,8.02,1,0,1
2744,Kripesh,cv15b1314,21,Male,Civil,0,6.38,0,0,0
2745,Harshit,it15b1224,22,Male,Information Technology,2,7.08,1,0,1
2746,Anvi,el15b1291,20,Female,Electrical,3,7.27,0,0,1
2747,Yogesh,me15b1292,20,Male,Mechanical,0,6.25,1,0,0
2748,Yashi,it15b1641,21,Female,Information Technology,2,8.01,0,0,1
2749,Surendranath,el15b1090,26,Male,Electrical,1,8.05,0,0,1
2750,Ashwin,el15b1038,22,Male,Electrical,0,6.27,0,1,0
2751,Amaira,me15b1186,21,Female,Mechanical,1,8.33,1,0,1
2752,Mohindra,cs15b1761,23,Male,Computer Science,0,7.48,0,0,0
2753,Pallav,it15b1067,22,Male,Information Technology,0,8.17,0,0,1
2754,Pranay,cv15b1286,20,Male,Civil,0,7.43,1,0,0
2755,Viara,ec15b1130,22,Female,Electronics And Communication,0,8.45,0,0,1
2756,Kaushal,cs15b1343,26,Male,Computer Science,1,7.31,0,0,1
2757,Girish,it15b1451,21,Male,Information Technology,1,7.12,1,0,0
2758,Aadya,el15b1063,22,Female,Electrical,0,8.12,0,0,1
2759,Vani,it15b1238,22,Female,Information Technology,1,8.05,0,0,1
2760,Subbiah,ec15b1045,22,Male,Electronics And Communication,0,7.31,0,0,0
2761,Aadya,ec15b1394,20,Female,Electronics And Communication,0,6.43,0,0,0
2762,Rajiv,me15b1114,21,Male,Mechanical,0,6.13,1,0,0
2763,Dipankar,it15b1034,23,Male,Information Technology,2,6.32,0,0,1
2764,Vallabhbhai,el15b1096,22,Male,Electrical,0,7.03,1,0,0
2765,Diti,ec15b1392,21,Female,Electronics And Communication,0,8.29,0,0,1
2766,Tithira,it15b1113,22,Female,Information Technology,0,7.0,0,0,1
2767,Tanisha,it15b1552,21,Female,Information Technology,0,7.26,0,0,0
2768,Harmeet,it15b1258,21,Male,Information Technology,1,8.11,0,0,1
2769,Kia,cs15b1195,24,Female,Computer Science,1,7.31,0,0,1
2770,Kripesh,it15b1329,22,Male,Information Technology,0,7.32,0,0,0
2771,Sanjay,cv15b1313,23,Male,Civil,0,8.1,1,1,1
2772,Aadya,it15b1044,23,Female,Information Technology,0,5.17,0,0,0
2773,Myra,cv15b1159,21,Female,Civil,2,7.3,1,1,0
2774,Bibek,cs15b1277,21,Male,Computer Science,2,8.15,1,0,1
2775,Navya,cs15b1418,21,Female,Computer Science,0,7.0,1,0,1
2776,Anand,me15b1400,21,Male,Mechanical,1,8.18,1,0,1
2777,Hitendra,it15b1399,23,Male,Information Technology,0,7.36,0,1,1
2778,Aseem,cv15b1070,21,Male,Civil,2,8.48,1,1,1
2779,Amara,it15b1353,21,Female,Information Technology,0,7.18,0,1,0
2780,Shreya,ec15b1120,22,Female,Electronics And Communication,1,6.29,1,1,0
2781,Amaira,ec15b1039,22,Female,Electronics And Communication,0,7.2,0,0,1
2782,Sara,it15b1212,22,Female,Information Technology,3,8.16,0,0,1
2783,Krishnappa,cs15b1766,21,Male,Computer Science,1,7.32,0,0,0
2784,Pratapsinh,it15b1268,22,Male,Information Technology,1,9.4,1,0,1
2785,Sara,ec15b1242,21,Female,Electronics And Communication,2,7.26,0,0,1
2786,Rajiv,me15b1417,21,Male,Mechanical,1,7.33,1,0,0
2787,Alisha,it15b1280,22,Female,Information Technology,1,7.16,0,0,0
2788,Uday,cs15b1304,21,Male,Computer Science,2,9.11,0,1,1
2789,Surinder,cs15b1641,21,Male,Computer Science,0,8.44,0,1,1
2790,Munish,it15b1376,23,Male,Information Technology,0,8.31,0,0,1
2791,Neeraj,me15b1392,20,Male,Mechanical,0,6.07,1,1,0
2792,Riya,ec15b1193,22,Female,Electronics And Communication,3,6.28,0,0,1
2793,Bishamber,it15b1629,21,Male,Information Technology,1,8.03,0,0,1
2794,Mehar,cv15b1057,22,Male,Civil,0,6.16,0,0,0
2795,Abhishek,cs15b1154,22,Male,Computer Science,1,6.44,0,0,0
2796,Kripa,cs15b1718,20,Male,Computer Science,2,8.28,1,0,1
2797,Kulasekhara,it15b1155,22,Male,Information Technology,0,6.2,0,0,0
2798,Shivani,ec15b1119,22,Female,Electronics And Communication,3,7.17,0,0,0
2799,Nida,me15b1112,21,Male,Mechanical,0,8.28,1,0,1
2800,Anvi,it15b1199,22,Female,Information Technology,0,8.21,0,0,1
2801,Harish,cs15b1514,22,Male,Computer Science,0,7.48,0,0,0
2802,Tarsem,cs15b1667,20,Male,Computer Science,1,7.41,0,0,0
2803,Ishita,it15b1662,21,Female,Information Technology,0,7.44,0,0,0
2804,Ishi,el15b1101,22,Female,Electrical,0,7.01,1,0,0
2805,Utkarsh,me15b1098,24,Male,Mechanical,2,8.21,1,0,1
2806,Dhriti,ec15b1333,19,Female,Electronics And Communication,0,8.14,0,0,1
2807,Aradhya,cs15b1430,21,Female,Computer Science,0,6.39,0,1,0
2808,Anshi,el15b1322,23,Female,Electrical,0,7.12,0,1,0
2809,Aadhya,it15b1667,22,Female,Information Technology,1,8.15,0,0,1
2810,Sanjay,me15b1281,20,Male,Mechanical,1,7.4,1,1,0
2811,Byramjee,cv15b1027,22,Male,Civil,0,7.15,0,0,0
2812,Devesh,cs15b1594,22,Male,Computer Science,1,8.4,0,0,1
2813,Ariya,cs15b1441,23,Female,Computer Science,1,5.33,0,0,0
2814,Kyra,cs15b1569,22,Female,Computer Science,0,9.42,1,0,1
2815,Pranav,cs15b1217,22,Male,Computer Science,1,6.48,0,0,0
2816,Gnanasekaran,cv15b1076,22,Male,Civil,2,6.14,1,0,1
2817,Narayan,me15b1165,21,Male,Mechanical,0,8.21,1,0,1
2818,Virat,cv15b1034,21,Male,Civil,0,7.49,0,0,0
2819,Rajan,cs15b1129,21,Male,Computer Science,0,7.17,0,0,0
2820,Yashika,cs15b1486,22,Female,Computer Science,0,6.22,0,0,0
2821,Subbiah,cs15b1004,21,Male,Computer Science,1,6.25,1,0,0
2822,Kyra,cs15b1614,20,Female,Computer Science,2,7.22,0,0,1
2823,Adarsh,it15b1222,22,Male,Information Technology,2,8.04,0,0,1
2824,Narendra,it15b1668,23,Male,Information Technology,1,7.07,0,0,0
2825,Vanya,it15b1303,22,Female,Information Technology,1,9.47,1,0,1
2826,Faizal,it15b1369,22,Male,Information Technology,1,8.19,0,0,1
2827,Ranjitsinh,it15b1673,21,Male,Information Technology,0,8.03,0,0,1
2828,Anaya,el15b1028,21,Female,Electrical,1,6.49,0,0,0
2829,Aarini,ec15b1175,21,Female,Electronics And Communication,0,8.46,0,0,1
2830,Suneet,cv15b1153,22,Male,Civil,1,6.36,0,0,0
2831,Nitish,cv15b1130,21,Male,Civil,2,9.26,0,0,1
2832,Surinder,cs15b1515,21,Male,Computer Science,0,7.31,0,0,0
2833,Vinay,el15b1032,21,Male,Electrical,0,6.17,1,0,0
2834,Varghese,me15b1244,20,Male,Mechanical,0,7.08,1,0,0
2835,Manmohan,ec15b1275,19,Male,Electronics And Communication,0,8.07,0,0,1
2836,Bhagwant,cv15b1149,22,Male,Civil,0,7.46,0,1,0
2837,Sara,cv15b1137,22,Female,Civil,0,8.17,0,0,1
2838,Narendra,ec15b1325,22,Male,Electronics And Communication,0,8.19,0,0,1
2839,Ananya,ec15b1345,21,Female,Electronics And Communication,1,6.46,1,1,0
2840,Chandrajit,cs15b1117,21,Male,Computer Science,0,7.01,0,1,0
2841,Nagaraj,it15b1439,24,Male,Information Technology,0,8.03,0,0,1
2842,Inaaya,el15b1024,21,Female,Electrical,0,7.01,0,0,0
2843,Aarya,cv15b1254,20,Female,Civil,0,8.03,1,0,1
2844,Ariya,me15b1260,21,Female,Mechanical,0,8.04,0,0,1
2845,Vikas,it15b1278,21,Male,Information Technology,1,9.02,1,0,1
2846,Amaira,ec15b1235,23,Female,Electronics And Communication,0,6.46,0,0,0
2847,Anvika,cs15b1320,26,Female,Computer Science,0,7.27,1,0,0
2848,Sriram,it15b1425,22,Male,Information Technology,0,6.03,0,0,0
2849,Aiza,cs15b1377,21,Female,Computer Science,0,7.29,0,0,0
2850,Aaira,el15b1001,22,Female,Electrical,1,8.2,0,1,1
2851,Kripa,cv15b1205,21,Male,Civil,0,7.23,0,0,0
2852,Kalimuthu,cs15b1265,22,Male,Computer Science,2,7.28,0,0,0
2853,Nihar,cs15b1585,20,Male,Computer Science,0,7.21,1,1,1
2854,Ganpatrao,cs15b1250,22,Male,Computer Science,0,6.13,0,0,1
2855,Sudhir,it15b1640,20,Male,Information Technology,0,8.38,0,1,1
2856,Nathuram,ec15b1038,21,Male,Electronics And Communication,1,6.12,1,1,1
2857,Navya,el15b1212,21,Female,Electrical,0,7.16,0,0,0
2858,Namik,cs15b1767,23,Male,Computer Science,1,8.27,0,0,1
2859,Anjali,ec15b1052,22,Female,Electronics And Communication,0,7.18,0,0,0
2860,Nagaraj,ec15b1131,22,Male,Electronics And Communication,1,6.08,0,0,0
2861,Tanvi,it15b1612,21,Female,Information Technology,0,7.35,0,0,0
2862,Sudhir,me15b1023,21,Male,Mechanical,0,8.01,1,0,1
2863,Avisha,ec15b1157,21,Female,Electronics And Communication,0,8.02,0,0,1
2864,Aritra,cs15b1272,22,Male,Computer Science,1,6.18,0,0,0
2865,Dhriti,el15b1202,22,Female,Electrical,0,8.07,0,0,1
2866,Venkata Swamy,el15b1308,20,Male,Electrical,1,7.5,0,1,1
2867,Ahaana,cs15b1632,20,Female,Computer Science,0,6.42,0,0,0
2868,Kiara,cv15b1064,22,Female,Civil,1,7.14,0,0,0
2869,Avni,it15b1522,21,Female,Information Technology,1,8.12,1,0,1
2870,Jaipal,it15b1206,21,Male,Information Technology,1,8.26,0,0,1
2871,Hitendra,it15b1070,21,Male,Information Technology,1,8.47,0,0,1
2872,Vikas,me15b1377,21,Male,Mechanical,0,7.35,1,0,0
2873,Pari,el15b1187,21,Female,Electrical,0,6.06,0,0,0
2874,Mohindra,el15b1285,20,Male,Electrical,1,7.14,0,0,1
2875,Hriday,cs15b1370,22,Male,Computer Science,1,8.45,0,0,1
2876,Krishnayya,cs15b1464,24,Male,Computer Science,0,7.29,0,0,1
2877,Shreya,cs15b1605,20,Female,Computer Science,2,6.35,0,0,1
2878,Ishika,it15b1072,22,Female,Information Technology,1,7.11,1,1,0
2879,Yogeshwar,ec15b1030,21,Male,Electronics And Communication,2,6.09,0,0,1
2880,Dhinakaran,cs15b1412,23,Male,Computer Science,1,6.49,0,0,0
2881,Krishnayya,me15b1161,22,Male,Mechanical,1,7.4,1,0,0
2882,Nitin,it15b1404,20,Male,Information Technology,1,8.47,0,0,1
2883,Jahangir,cs15b1483,24,Male,Computer Science,1,7.35,0,0,0
2884,Girish,cs15b1053,22,Male,Computer Science,1,5.22,1,0,0
2885,Narendra,it15b1233,21,Male,Information Technology,0,6.01,0,1,1
2886,Ritwik,ec15b1171,21,Male,Electronics And Communication,1,9.49,0,0,1
2887,Rohit,it15b1665,23,Male,Information Technology,3,8.03,1,0,1
2888,Aanvi,cs15b1764,23,Female,Computer Science,0,6.28,1,0,0
2889,Akhil,cs15b1216,21,Male,Computer Science,2,8.11,0,0,1
2890,Inaaya,it15b1467,19,Female,Information Technology,1,8.32,0,1,1
2891,Sachin,el15b1102,22,Male,Electrical,1,6.41,0,0,0
2892,Satyajit,cv15b1018,22,Male,Civil,0,6.22,0,0,0
2893,Anusha,me15b1052,21,Female,Mechanical,0,6.49,1,0,0
2894,Viara,ec15b1092,22,Female,Electronics And Communication,1,8.02,0,0,1
2895,Yogesh,it15b1453,20,Male,Information Technology,0,7.03,0,0,0
2896,Yogesh,cv15b1088,22,Male,Civil,0,6.28,1,1,0
2897,Surendranath,ec15b1223,22,Male,Electronics And Communication,1,8.17,0,0,1
2898,Harshit,el15b1182,21,Male,Electrical,0,6.03,0,0,1
2899,Jaipal,me15b1172,21,Male,Mechanical,1,7.42,1,0,0
2900,Pankaj,cs15b1168,21,Male,Computer Science,2,6.42,0,0,1
2901,Aarna,me15b1083,22,Female,Mechanical,1,8.38,1,0,1
2902,Lakshan,me15b1157,21,Male,Mechanical,2,9.41,1,0,1
2903,Navya,it15b1264,22,Female,Information Technology,1,7.11,0,0,0
2904,Diya,me15b1200,26,Female,Mechanical,1,7.34,1,1,0
2905,Nripendra,cs15b1653,21,Male,Computer Science,1,7.48,0,0,0
2906,Sadanand,me15b1059,22,Male,Mechanical,0,6.12,1,0,1
2907,Bibek,me15b1323,22,Male,Mechanical,0,6.19,1,0,0
2908,Yashvi,it15b1181,22,Female,Information Technology,1,8.06,0,0,1
2909,Vasudevan,cs15b1113,21,Male,Computer Science,0,8.19,1,0,1
2910,Harmeet,cs15b1564,20,Male,Computer Science,0,8.27,0,1,1
2911,Vineet,ec15b1313,22,Male,Electronics And Communication,1,7.01,1,0,0
2912,Devang,it15b1606,20,Male,Information Technology,0,7.25,0,0,0
2913,Navya,me15b1041,22,Female,Mechanical,0,7.15,1,1,0
2914,Ayaz,ec15b1031,22,Male,Electronics And Communication,0,6.15,0,0,0
2915,Dileesh,it15b1230,21,Male,Information Technology,1,6.43,0,0,1
2916,Anushka,cs15b1712,21,Female,Computer Science,0,8.31,0,0,1
2917,Ashwin,it15b1313,21,Male,Information Technology,1,8.47,1,1,1
2918,Pihu,ec15b1034,21,Female,Electronics And Communication,0,6.09,0,0,0
2919,Sara,me15b1240,21,Female,Mechanical,0,7.16,1,0,0
2920,Risha,cv15b1015,24,Female,Civil,0,7.07,0,0,1
2921,Sriram,cs15b1383,24,Male,Computer Science,1,7.43,0,0,1
2922,Nitesh,el15b1218,19,Male,Electrical,1,6.12,0,0,0
2923,Inaaya,it15b1012,21,Female,Information Technology,0,9.24,0,0,1
2924,Amarjit,cs15b1313,22,Male,Computer Science,0,9.12,0,0,1
2925,Kaushal,el15b1296,20,Male,Electrical,1,8.49,0,1,1
2926,Rakesh,el15b1172,23,Male,Electrical,2,7.17,0,0,0
2927,Tara,it15b1361,22,Female,Information Technology,1,7.23,0,0,0
2928,Dinesh,it15b1228,22,Male,Information Technology,0,8.19,0,0,1
2929,Ganesh,cs15b1635,22,Male,Computer Science,2,7.26,1,0,0
2930,Amit,me15b1193,26,Male,Mechanical,0,7.48,0,1,0
2931,Dinesh,it15b1393,24,Male,Information Technology,1,7.38,0,0,1
2932,Amisha,ec15b1367,21,Female,Electronics And Communication,0,9.01,0,1,1
2933,Aanya,cv15b1004,21,Female,Civil,1,7.17,0,0,0
2934,Satyadev,cv15b1124,22,Male,Civil,1,7.43,0,0,0
2935,Narendra,me15b1056,22,Male,Mechanical,0,8.39,1,0,1
2936,Anshi,it15b1037,24,Female,Information Technology,1,5.38,0,0,0
2937,Arun,cv15b1236,21,Male,Civil,1,6.38,0,0,0
2938,Rahul,it15b1274,21,Male,Information Technology,1,8.15,0,0,1
2939,Amaira,ec15b1150,21,Female,Electronics And Communication,2,9.44,0,0,1
2940,Aiza,it15b1339,22,Female,Information Technology,1,8.09,0,0,1
2941,Sana,el15b1275,19,Female,Electrical,2,8.35,0,1,1
2942,Shanaya,cv15b1148,22,Female,Civil,1,7.03,0,0,0
2943,Amrik,me15b1289,22,Male,Mechanical,2,7.48,1,0,0
2944,Viara,me15b1191,22,Female,Mechanical,2,7.2,1,0,0
2945,Saisha,ec15b1020,23,Female,Electronics And Communication,2,6.35,0,0,0
